"MonitoringStation","SampleDate","SampleTime","Latitude","Longitude","TN","TP","TSS"
"ET6.1",2001-07-11,"10:10:00",38.54833,-75.70306,2.55566666666667,0.0678666666666667,11.8333333333333
"ET6.1",2000-10-24,"13:34:00",38.54833,-75.70306,3.542,0.0534,23.15
"ET6.1",2000-11-14,"12:31:00",38.54833,-75.70306,3.65933333333333,0.0554666666666667,6.7
"ET6.1",2000-09-14,"10:55:00",38.54833,-75.70306,2.69166666666667,0.0842333333333333,40.1333333333333
"ET6.1",2000-08-10,"09:23:00",38.54833,-75.70306,3.29066666666667,0.0758,25.7666666666667
"ET6.1",2000-07-13,"08:13:00",38.54833,-75.70306,2.24,0.0722,33.8
"ET6.1",2000-06-15,"08:38:00",38.54833,-75.70306,2.614,0.0693,36.1
"ET6.1",2000-05-11,"13:20:00",38.54833,-75.70306,3.732,0.0575,16.15
"ET6.1",2000-04-13,"09:29:00",38.54833,-75.70306,4.44966666666667,0.0585333333333333,18.4333333333333
"ET6.1",2000-03-16,"13:05:00",38.54833,-75.70306,4.2,0.04745,17.4
"ET6.1",2000-01-18,"08:45:00",38.54833,-75.70306,5.4155,0.0594,23.6
"ET6.1",2000-02-17,"10:45:00",38.54833,-75.70306,5.4555,0.07815,42.65
"ET6.1",1999-11-03,"12:30:00",38.54833,-75.70306,3.4785,0.0677,29.75
"ET6.1",1999-12-09,"10:25:00",38.54833,-75.70306,4.29933333333333,0.0773,39.9333333333333
"ET6.1",1999-09-21,"12:17:00",38.54833,-75.70306,2.20533333333333,0.115466666666667,33.3333333333333
"ET6.1",1999-10-06,"11:30:00",38.54833,-75.70306,3.3225,0.07315,29.9
"ET6.1",1999-07-22,"08:45:00",38.54833,-75.70306,1.29533333333333,0.0996333333333333,34.1
"ET6.1",1999-06-09,"10:50:00",38.54833,-75.70306,2.2445,0.07885,37.85
"ET6.1",1999-08-05,"12:09:00",38.54833,-75.70306,1.2465,0.0995,34.5
"ET6.1",1999-05-12,"09:30:00",38.54833,-75.70306,3.081,0.06495,23.15
"ET6.1",1999-04-28,"12:40:00",38.54833,-75.70306,3.71266666666667,0.0765333333333333,31.6
"ET6.1",2003-09-16,"14:15:00",38.54833,-75.70306,3.3715,0.0679,18.25
"ET6.1",2003-10-08,"11:55:00",38.54833,-75.70306,3.9263,0.0620666666666667,12.5
"ET6.1",2003-08-06,"10:18:00",38.54833,-75.70306,2.978,0.0646,12.4
"ET6.1",2003-07-09,"13:05:00",38.54833,-75.70306,3.4645,0.06665,8.9
"ET6.1",2003-05-07,"13:04:00",38.54833,-75.70306,4.08,0.04585,15.5
"ET6.1",2003-06-18,"14:25:00",38.54833,-75.70306,3.649,0.0841,22.65
"ET6.1",2003-04-07,"13:15:00",38.54833,-75.70306,4.598,0.06955,29.75
"ET6.1",2003-03-12,"13:35:00",38.54833,-75.70306,4.2975,0.0491,12.55
"ET6.1",2003-02-10,"10:30:00",38.54833,-75.70306,5.5715,0.0532666666666667,14.6666666666667
"ET6.1",2002-12-16,"12:24:00",38.54833,-75.70306,4.6705,0.05635,23.3
"ET6.1",2003-01-14,"12:47:00",38.54833,-75.70306,5.19,0.0516666666666667,15.3333333333333
"ET6.1",2002-11-18,"12:20:00",38.54833,-75.70306,3.1265,0.05785,13.75
"ET6.1",2002-10-21,"13:25:00",38.54833,-75.70306,2.735,0.0598,22
"ET6.1",2002-09-19,"13:25:00",38.54833,-75.70306,2.282,0.08095,37.65
"ET6.1",2002-08-14,"12:06:00",38.54833,-75.70306,0.8685,0.04575,18.3
"ET6.1",2002-06-20,"12:14:00",38.54833,-75.70306,1.974,0.05975,31.9
"ET6.1",2002-07-18,"09:45:00",38.54833,-75.70306,2.2045,0.1652,148.25
"ET6.1",2002-05-09,"10:10:00",38.54833,-75.70306,2.1929,0.0417,13.4
"ET6.1",2002-03-13,"12:35:00",38.54833,-75.70306,4.2505,0.07065,25
"ET6.1",2002-04-11,"10:55:00",38.54833,-75.70306,3.487,0.0807,33.6666666666667
"ET6.1",2002-02-04,"09:25:00",38.54833,-75.70306,4.725,0.0781,41.35
"ET6.1",2001-05-31,"10:00:00",38.54833,-75.70306,2.89566666666667,0.0507,18.8333333333333
"ET6.1",2001-06-14,"12:30:00",38.54833,-75.70306,2.8305,0.0505,13.25
"ET6.1",2001-04-05,"12:47:00",38.54833,-75.70306,4.583,0.0736,32.85
"ET6.1",2001-03-20,"14:42:00",38.54833,-75.70306,4.4965,0.04245,11.2666666666667
"ET6.1",2001-02-13,"13:57:00",38.54833,-75.70306,4.4295,0.06915,33
"ET6.1",2001-01-08,"14:00:00",38.54833,-75.70306,4.8265,0.09615,44.35
"ET6.1",1999-03-03,"12:50:00",38.54833,-75.70306,4.6355,0.0819,34.9
"ET6.1",1999-02-11,"12:58:00",38.54833,-75.70306,4.17733333333333,0.0846666666666667,27.7666666666667
"ET6.1",1999-01-14,"09:23:00",38.54833,-75.70306,4.351,0.0987,38.2
"ET6.1",1998-12-14,"11:53:00",38.54833,-75.70306,2.59166666666667,0.0711666666666667,31.1666666666667
"ET6.1",1997-04-01,"09:18:00",38.54833,-75.70306,4.677,0.087,27.6666666666667
"ET6.1",1997-03-03,"10:50:00",38.54833,-75.70306,4.82966666666667,0.061,24.6666666666667
"ET6.1",1998-11-19,"13:55:00",38.54833,-75.70306,1.8765,0.0992,56.65
"ET6.1",1998-10-15,"11:10:00",38.54833,-75.70306,1.472,0.088,29.85
"ET6.1",1998-08-19,"12:50:00",38.54833,-75.70306,1.49433333333333,0.0868333333333333,32.5
"ET6.1",1998-09-03,"11:15:00",38.54833,-75.70306,1.41433333333333,0.0831333333333333,23.6666666666667
"ET6.1",1998-05-06,"13:00:00",38.54833,-75.70306,3.6455,0.0666,18.4
"ET6.1",1998-06-02,"13:30:00",38.54833,-75.70306,2.669,0.061,22.3333333333333
"ET6.1",1998-04-07,"10:55:00",38.54833,-75.70306,4.76566666666667,0.0743333333333333,22
"ET6.1",1998-07-08,"14:30:00",38.54833,-75.70306,2.14333333333333,0.0748666666666667,18.6666666666667
"ET6.1",1998-02-11,"10:35:00",38.54833,-75.70306,3.79,0.104,42.6666666666667
"ET6.1",1998-03-09,"11:10:00",38.54833,-75.70306,4.797,0.0613333333333333,27.3333333333333
"ET6.1",1998-01-07,"09:10:00",38.54833,-75.70306,4.7125,0.0875,47
"ET6.1",1997-11-20,"11:45:00",38.54833,-75.70306,2.75533333333333,0.096,25.3333333333333
"ET6.1",1997-12-11,"09:32:00",38.54833,-75.70306,4.272,0.073,44
"ET6.1",1997-10-16,"11:45:00",38.54833,-75.70306,1.62966666666667,0.0983333333333333,23.6666666666667
"ET6.1",1997-08-14,"11:05:00",38.54833,-75.70306,1.3315,0.0925,27.5
"ET6.1",1997-09-24,"13:55:00",38.54833,-75.70306,1.21766666666667,0.0746666666666667,31.6666666666667
"ET6.1",1997-06-12,"11:40:00",38.54833,-75.70306,2.4825,0.0635,7
"ET6.1",1997-07-17,"10:35:00",38.54833,-75.70306,1.324,0.0575,31
"ET6.1",1997-01-16,"12:00:00",38.54833,-75.70306,5.08866666666667,0.047,17.6666666666667
"ET6.1",1997-02-11,"09:00:00",38.54833,-75.70306,4.91466666666667,0.0533333333333333,19.3333333333333
"ET6.1",1996-12-12,"09:20:00",38.54833,-75.70306,4.15933333333333,0.104333333333333,46.6666666666667
"ET6.1",1996-10-22,"10:35:00",38.54833,-75.70306,2.743,0.0645,16.5
"ET6.1",1996-11-19,"11:25:00",38.54833,-75.70306,2.868,0.074,17.5
"ET6.1",1996-08-29,"10:35:00",38.54833,-75.70306,2.11233333333333,0.098,51.3333333333333
"ET6.1",1996-09-24,"11:45:00",38.54833,-75.70306,2.08866666666667,0.0846666666666667,23.6666666666667
"ET6.1",1996-06-25,"10:20:00",38.54833,-75.70306,2.348,0.091,29
"ET6.1",1996-07-25,"11:15:00",38.54833,-75.70306,2.15666666666667,0.0993333333333333,24.3333333333333
"ET6.1",1996-05-16,"12:15:00",38.54833,-75.70306,3.7735,0.1165,50
"ET6.1",1996-04-24,"11:20:00",38.54833,-75.70306,3.8695,0.15,26.5
"ET6.1",1996-03-26,"10:30:00",38.54833,-75.70306,4.86966666666667,0.0686666666666667,22.6666666666667
"ET6.1",1996-02-12,"08:15:00",38.54833,-75.70306,5.58266666666667,0.0576666666666667,38.3333333333333
"ET6.1",1996-01-22,"08:30:00",38.54833,-75.70306,3.9375,0.1185,52
"ET6.1",1995-11-08,"11:30:00",38.54833,-75.70306,2.5415,0.1075,248.5
"ET6.1",1995-12-11,"11:35:00",38.54833,-75.70306,3.80833333333333,0.0813333333333333,47.3333333333333
"ET6.1",1995-10-04,"10:40:00",38.54833,-75.70306,1.334,0.1245,53
"ET6.1",1995-09-20,"12:46:00",38.54833,-75.70306,1.4285,0.117,55.5
"ET6.1",1995-08-09,"11:35:00",38.54833,-75.70306,1.3955,0.105,38
"ET6.1",1995-07-12,"10:20:00",38.54833,-75.70306,1.6595,0.0885,51.5
"ET6.1",1995-05-10,"10:30:00",38.54833,-75.70306,2.586,0.092,30.5
"ET6.1",1995-06-07,"09:50:00",38.54833,-75.70306,1.8815,0.097,33
"ET6.1",1995-04-26,"11:35:00",38.54833,-75.70306,3.06033333333333,0.0746666666666667,18.3333333333333
"ET6.1",1995-03-08,"10:15:00",38.54833,-75.70306,4.618,0.0675,41
"ET6.1",1995-02-15,"10:55:00",38.54833,-75.70306,4.665,0.085,24.5
"ET6.1",1993-10-27,"10:40:00",38.54833,-75.70306,1.835,0.129,34
"ET6.1",1994-03-09,"11:35:00",38.54833,-75.70306,3.9845,0.098,24
"ET6.1",1993-12-08,"10:35:00",38.54833,-75.70306,1.242,0.055,37
"ET6.1",1994-01-04,"09:30:00",38.54833,-75.70306,4.5,0.098,44
"ET6.1",1994-02-07,"11:45:00",38.54833,-75.70306,4.78766666666667,0.341666666666667,36.3333333333333
"ET6.1",1994-05-04,"10:30:00",38.54833,-75.70306,4.0535,0.067,18.5
"ET6.1",1994-04-06,"10:35:00",38.54833,-75.70306,3.803,0.0995,53
"ET6.1",1994-06-15,"09:25:00",38.54833,-75.70306,2.6405,0.1565,33
"ET6.1",1994-08-17,"10:50:00",38.54833,-75.70306,1.7595,0.113,37.5
"ET6.1",1994-10-26,"09:50:00",38.54833,-75.70306,1.4925,0.0705,29.5
"ET6.1",1994-09-14,"10:40:00",38.54833,-75.70306,1.612,0.118,42
"ET6.1",1994-07-13,"10:05:00",38.54833,-75.70306,1.8375,0.1135,28
"ET6.1",1994-11-16,"09:50:00",38.54833,-75.70306,2.9785,0.0845,31.5
"ET6.1",1994-12-14,"09:10:00",38.54833,-75.70306,3.212,0.088,42
"ET6.1",1995-01-12,"10:30:00",38.54833,-75.70306,4.2585,0.1005,48
"ET6.1",1993-11-17,"10:05:00",38.54833,-75.70306,NA,NA,32
"ET6.1",1997-05-15,"10:05:00",38.54833,-75.70306,NA,0.051,12
"ET6.1",2013-08-13,"09:30:00",38.54833,-75.70306,2.3635,0.0708,14.5
"ET6.1",2013-09-16,"10:05:00",38.54833,-75.70306,2.2475,0.0569,19
"ET6.1",2010-06-23,"13:10:00",38.54833,-75.70306,1.9105,0.05305,14
"ET6.1",2013-07-15,"12:21:00",38.54833,-75.70306,3.2475,0.1027,26
"ET6.1",2010-07-15,"12:53:00",38.54833,-75.70306,1.481,0.06065,23.5
"ET6.1",2010-05-11,"11:50:00",38.54833,-75.70306,4.174,0.04115,13
"ET6.1",2010-04-15,"13:20:00",38.54833,-75.70306,4.55195,0.0452,9.4
"ET6.1",2009-09-17,"11:31:00",38.54833,-75.70306,2.151,0.0801,12.5
"ET6.1",2009-08-12,"13:15:00",38.54833,-75.70306,1.7085,0.0566,18
"ET6.1",2009-07-15,"12:20:00",38.54833,-75.70306,2.427,0.0537,10.35
"ET6.1",2009-06-17,"10:11:00",38.54833,-75.70306,2.8185,0.07355,6.5
"ET6.1",2009-05-13,"14:00:00",38.54833,-75.70306,3.554,0.07445,14.7
"ET6.1",2013-02-12,"11:51:00",38.54833,-75.70306,5.641,0.1791,36.25
"ET6.1",2013-01-17,"13:00:00",38.54833,-75.70306,4.6,0.07165,41.7
"ET6.1",2012-12-10,"11:58:00",38.54833,-75.70306,4.401,0.0692,39
"ET6.1",2012-11-13,"16:05:00",38.54833,-75.70306,3.041,0.08205,28.5
"ET6.1",2012-10-15,"13:40:00",38.54833,-75.70306,1.7075,0.1045,52
"ET6.1",2012-06-04,"08:43:00",38.54833,-75.70306,1.8065,0.0702,36
"ET6.1",2012-04-16,"13:08:00",38.54833,-75.70306,3.5015,0.05585,26.5
"ET6.1",2012-05-15,"14:30:00",38.54833,-75.70306,2.149,0.05,18.25
"ET6.1",2012-03-15,"15:10:00",38.54833,-75.70306,3.8805,0.0507,26.7
"ET6.1",2012-02-13,"12:35:00",38.54833,-75.70306,5.0075,0.0456,18.5
"ET6.1",2012-01-10,"11:40:00",38.54833,-75.70306,5.01,0.048,17.25
"ET6.1",2011-12-15,"11:39:00",38.54833,-75.70306,4.023,0.06485,18.65
"ET6.1",2011-11-15,"12:50:00",38.54833,-75.70306,4.2715,0.05515,21.7
"ET6.1",2011-09-21,"12:46:00",38.54833,-75.70306,1.903,0.07415,14.65
"ET6.1",2011-10-18,"14:45:00",38.54833,-75.70306,3.434,0.0582,21
"ET6.1",2011-08-09,"12:35:00",38.54833,-75.70306,1.197,0.084,38.5
"ET6.1",2011-07-11,"12:30:00",38.54833,-75.70306,1.042,0.07725,30.25
"ET6.1",2011-06-08,"09:18:00",38.54833,-75.70306,1.758,0.05465,24
"ET6.1",2011-05-10,"13:25:00",38.54833,-75.70306,2.804,0.0822,44.3
"ET6.1",2011-04-11,"14:45:00",38.54833,-75.70306,3.891,0.0603,25.7
"ET6.1",2011-03-14,"15:45:00",38.54833,-75.70306,4.1665,0.0497,21.7
"ET6.1",2011-02-08,"10:30:00",38.54833,-75.70306,4.815,0.0561,34
"ET6.1",2011-01-11,"12:25:00",38.54833,-75.70306,5.132,0.06935,39
"ET6.1",2010-11-15,"14:35:00",38.54833,-75.70306,2.1955,0.0459,19.8
"ET6.1",2010-12-14,"11:20:00",38.54833,-75.70306,3.7535,0.0651,36.35
"ET6.1",2010-10-21,"12:55:00",38.54833,-75.70306,1.7795,0.0538,20.65
"ET6.1",2010-09-20,"11:45:00",38.54833,-75.70306,0.975,0.0556,21
"ET6.1",2010-08-26,"13:14:00",38.54833,-75.70306,1.0645,0.04795,15.75
"ET6.1",2010-03-18,"12:58:00",38.54833,-75.70306,3.3585,0.07875,18.35
"ET6.1",2010-02-16,"12:21:00",38.54833,-75.70306,5.242,0.0492,21
"ET6.1",2010-01-12,"12:36:00",38.54833,-75.70306,6.1935,0.046,19
"ET6.1",2009-12-10,"10:31:00",38.54833,-75.70306,3.8814,0.0895,10.65
"ET6.1",2009-10-21,"14:25:00",38.54833,-75.70306,2.7456,0.04075,8.15
"ET6.1",2009-04-13,"14:10:00",38.54833,-75.70306,3.742,0.03995,11
"ET6.1",2009-11-17,"12:30:00",38.54833,-75.70306,2.533,0.1088,13
"ET6.1",2009-03-19,"11:45:00",38.54833,-75.70306,5.325,0.0434,20.75
"ET6.1",2009-02-10,"12:55:00",38.54833,-75.70306,5.5315,0.0475,21.85
"ET6.1",2009-01-13,"13:10:00",38.54833,-75.70306,5.1135,0.06045,32.15
"ET6.1",2008-10-21,"13:52:00",38.54833,-75.70306,1.265,0.0811,63.5
"ET6.1",2008-11-18,"13:30:00",38.54833,-75.70306,2.824,0.0758,93
"ET6.1",2008-09-16,"12:30:00",38.54833,-75.70306,1.3555,0.0552,18.6
"ET6.1",2008-08-14,"12:10:00",38.54833,-75.70306,1.2745,0.05555,17.5
"ET6.1",2008-07-07,"13:30:00",38.54833,-75.70306,1.9385,0.06465,18.9
"ET6.1",2008-05-12,"14:11:00",38.54833,-75.70306,2.4985,0.0778,47.65
"ET6.1",2008-04-14,"13:25:00",38.54833,-75.70306,3.6585,0.0609,18.35
"ET6.1",2008-03-17,"12:05:00",38.54833,-75.70306,4.372,0.0497,21.5
"ET6.1",2008-01-14,"11:52:00",38.54833,-75.70306,3.5485,0.06995,38.25
"ET6.1",2008-02-11,"13:03:00",38.54833,-75.70306,4.2,0.0598,24.7
"ET6.1",2007-11-05,"12:54:00",38.54833,-75.70306,1.3495,0.05745,27.9
"ET6.1",2007-12-13,"11:43:00",38.54833,-75.70306,3.3845,0.05005,17
"ET6.1",2007-10-15,"12:32:00",38.54833,-75.70306,1.36,0.0484,19.4
"ET6.1",2007-09-18,"15:30:00",38.54833,-75.70306,1.234,0.0538,20.3
"ET6.1",2007-08-20,"13:35:00",38.54833,-75.70306,1.1465,0.08915,21.85
"ET6.1",2007-07-12,"11:30:00",38.54833,-75.70306,2.0675,0.05875,12
"ET6.1",2007-06-19,"12:10:00",38.54833,-75.70306,2.615,0.068,24.1
"ET6.1",2007-05-08,"16:00:00",38.54833,-75.70306,4.3425,0.04995,7.35
"ET6.1",2007-04-17,"12:30:00",38.54833,-75.70306,3.6155,0.095,21.9
"ET6.1",2007-03-13,"15:00:00",38.54833,-75.70306,4.989,0.0338,8.5
"ET6.1",2007-02-20,"13:00:00",38.54833,-75.70306,7.9225,0.06085,27.25
"ET6.1",2007-01-08,"13:00:00",38.54833,-75.70306,4.221,0.06445,23.6
"ET6.1",2006-12-14,"12:10:00",38.54833,-75.70306,4.628,0.0458,10
"ET6.1",2006-11-13,"12:04:00",38.54833,-75.70306,3.89555,0.0462,9.5
"ET6.1",2006-10-19,"14:00:00",38.54833,-75.70306,3.295,0.0467,15.65
"ET6.1",2006-08-17,"12:05:00",38.54833,-75.70306,2.1575,0.0639,14.4
"ET6.1",2006-09-20,"13:45:00",38.54833,-75.70306,2.8305,0.05265,14
"ET6.1",2006-07-11,"12:23:00",38.54833,-75.70306,2.93,0.09325,17.5
"ET6.1",2006-06-22,"12:37:00",38.54833,-75.70306,1.972,0.06965,26
"ET6.1",2013-05-13,"13:56:00",38.54833,-75.70306,3.648,0.0457,13.25
"ET6.1",2013-06-06,"09:40:00",38.54833,-75.70306,2.994,0.05985,25
"ET6.1",2013-04-15,"17:00:00",38.54833,-75.70306,4.136,0.0453,17.6
"ET6.1",2013-03-18,"12:30:00",38.54833,-75.70306,4.449,0.0561,19.5
"ET6.1",2012-09-18,"13:40:00",38.54833,-75.70306,1.128,0.0828,29.65
"ET6.1",2012-08-20,"14:10:00",38.54833,-75.70306,1.202,0.07225,24
"ET6.1",2012-07-25,"12:32:00",38.54833,-75.70306,1.273,0.0867,48.5
"ET6.1",2008-12-16,"12:49:00",38.54833,-75.70306,3.943,0.0685,34.5
"ET6.1",2006-05-11,"12:00:00",38.54833,-75.70306,3.2325,0.05235,15.8
"ET6.1",2006-04-20,"15:05:00",38.54833,-75.70306,4.607,0.05825,16.6
"ET6.1",2006-02-06,"15:06:00",38.54833,-75.70306,5.095,0.03585,11.55
"ET6.1",2006-03-09,"13:38:00",38.54833,-75.70306,5.416,0.0401,16
"ET6.1",2006-01-09,"12:05:00",38.54833,-75.70306,4.695,0.04205,15.8
"ET6.1",2005-12-13,"12:15:00",38.54833,-75.70306,4.5005,0.06255,29.75
"ET6.1",2005-10-20,"14:48:00",38.54833,-75.70306,2.794,0.08595,36.5
"ET6.1",2005-09-15,"13:30:00",38.54833,-75.70306,1.3055,0.0496,16.55
"ET6.1",2005-11-17,"12:15:00",38.54833,-75.70306,4.1045,0.045,10.2
"ET6.1",2005-08-11,"13:04:00",38.54833,-75.70306,2.447,0.0817,22.7
"ET6.1",2005-07-13,"13:15:00",38.54833,-75.70306,2.7245,0.0615,15
"ET6.1",2005-05-12,"13:50:00",38.54833,-75.70306,3.7925,0.0465,11.95
"ET6.1",2005-06-15,"13:15:00",38.54833,-75.70306,3.379,0.0553,6.2
"ET6.1",2005-03-16,"13:10:00",38.54833,-75.70306,4.77,0.05815,22.65
"ET6.1",2005-04-19,"16:00:00",38.54833,-75.70306,4.321,0.04965,12.6
"ET6.1",2005-02-15,"12:35:00",38.54833,-75.70306,5.066,0.0679,27.8
"ET6.1",2005-01-11,"13:55:00",38.54833,-75.70306,5.0065,0.06495,35.65
"ET6.1",2004-07-21,"14:30:00",38.54833,-75.70306,2.2475,0.06935,18.85
"ET6.1",2004-12-09,"12:06:00",38.54833,-75.70306,3.7695,0.06335,33.1
"ET6.1",2004-11-08,"13:15:00",38.54833,-75.70306,2.659,0.0428,11.45
"ET6.1",2004-10-07,"13:18:00",38.54833,-75.70306,2.1125,0.05425,14
"ET6.1",2004-09-22,"13:50:00",38.54833,-75.70306,1.8595,0.0548,17.4
"ET6.1",2004-08-12,"13:15:00",38.54833,-75.70306,1.7315,0.06245,18.35
"ET6.1",2004-06-09,"08:20:00",38.54833,-75.70306,2.90966666666667,0.0751333333333333,32
"ET6.1",2004-05-12,"13:35:00",38.54833,-75.70306,3.8115,0.0717,14.6
"ET6.1",2004-04-14,"13:40:00",38.54833,-75.70306,4.0555,0.0553,16.9
"ET6.1",2004-03-17,"15:15:00",38.54833,-75.70306,4.6935,0.0547,13.65
"ET6.1",2004-02-17,"13:15:00",38.54833,-75.70306,5.069,0.0835,21.85
"ET6.1",2004-01-13,"13:32:00",38.54833,-75.70306,5.613,0.07455,26.75
"ET6.1",2003-11-19,"13:35:00",38.54833,-75.70306,3.932,0.0676,15.25
"ET6.1",2003-12-17,"11:30:00",38.54833,-75.70306,4.215,0.07705,14.15
"ET6.1",2008-06-09,"11:00:00",38.54833,-75.70306,NA,NA,14.7
"ET6.1",13-12-12,"12:57:00",38.54833,-75.70306,4.288,0.0432,14
"ET6.1",13-11-12,"13:15:00",38.54833,-75.70306,3.6215,0.04735,14.5
"ET6.1",13-10-17,"12:15:00",38.54833,-75.70306,2.4255,0.0577,17.3
"ET6.1",14-01-15,"9:30:00",38.54833,-75.70306,5.211,0.05575,24
"ET6.1",14-03-18,"10:23:00",38.54833,-75.70306,5.6625,0.04845,26
"ET6.1",14-05-14,"13:21:00",38.54833,-75.70306,3.9105,0.0565,24.5
"ET6.1",14-04-15,"9:22:00",38.54833,-75.70306,4.42,0.04945,20.8
"ET6.1",14-06-04,"13:31:00",38.54833,-75.70306,2.8875,0.0519,21
"ET6.1",14-07-09,"12:51:00",38.54833,-75.70306,1.6185,0.07275,26.65
"ET6.1",14-08-06,"8:47:00",38.54833,-75.70306,1.805,0.0783,17.5
"ET6.1",14-09-17,"9:05:00",38.54833,-75.70306,1.355,0.06135,26
"ET6.1",14-11-17,"13:05:00",38.54833,-75.70306,1.772,0.04805,27.25
"ET6.1",14-02-12,"9:10:00",38.54833,-75.70306,5.2855,0.048,18.8
"ET6.1",14-10-22,"9:05:00",38.54833,-75.70306,2.013,0.07045,31
"ET6.1",15-08-05,"8:23:00",38.54833,-75.70306,1.6935,0.10805,37.5
"ET6.1",15-09-16,"8:30:00",38.54833,-75.70306,1.38325,0.07515,27
"ET6.1",14-12-17,"14:00:00",38.54833,-75.70306,3.5515,0.0543,25.5
"ET6.1",15-01-13,"13:20:00",38.54833,-75.70306,4.883,0.0631,31.7
"ET6.1",15-02-09,"12:17:00",38.54833,-75.70306,5.525,0.0726,41
"ET6.1",15-03-11,"13:08:00",38.54833,-75.70306,4.4875,0.0715,41.5
"ET6.1",15-04-08,"9:05:00",38.54833,-75.70306,4.823,0.0397,14.65
"ET6.1",15-05-04,"8:52:00",38.54833,-75.70306,3.686,0.0617,31.5
"ET6.1",15-06-03,"10:05:00",38.54833,-75.70306,2.9205,0.0752,33
"ET6.1",15-07-08,"8:55:00",38.54833,-75.70306,2.3375,0.0941,37.5
"ET6.1",15-11-18,"9:45:00",38.54833,-75.70306,2.5515,0.06505,32
"ET6.1",15-12-16,"9:20:00",38.54833,-75.70306,3.882,0.05805,29.35
"ET6.1",16-02-08,"9:32:00",38.54833,-75.70306,5.051,0.0528,30.5
"ET6.1",16-03-16,"9:03:00",38.54833,-75.70306,5.224,0.05075,23.55
"ET6.1",16-04-11,"8:48:00",38.54833,-75.70306,4.406,0.0642,28
"ET6.1",16-05-11,"8:54:00",38.54833,-75.70306,3.1565,0.0465,18.35
"ET6.1",15-10-21,"9:15:00",38.54833,-75.70306,2.4935,0.07545,33.7
"ET6.1",16-06-08,"9:07:00",38.54833,-75.70306,2.8155,0.05075,17.5
"ET6.1",16-10-19,"8:56:00",38.54833,-75.70306,3.5125,0.08215,17.5
"ET6.1",16-11-16,"9:08:00",38.54833,-75.70306,5.0265,0.0577,37.65
"ET6.1",16-12-14,"8:48:00",38.54833,-75.70306,5.353,0.0556,37.5
"ET6.1",16-07-13,"9:00:00",38.54833,-75.70306,1.962,0.05265,18.2
"ET6.1",16-08-10,"8:42:00",38.54833,-75.70306,1.8645,0.0841,28.3
"ET6.1",16-09-21,"9:16:00",38.54833,-75.70306,1.614,0.0886,29.65
"ET6.1",17-01-18,"13:10:00",38.54833,-75.70306,5.62,0.0797,58.75
"ET6.1",17-02-13,"8:50:00",38.54833,-75.70306,5.4385,0.05055,21.35
"ET6.1",17-03-16,"10:05:00",38.54833,-75.70306,5.064,0.0479,17
"ET6.1",17-04-12,"9:27:00",38.54833,-75.70306,3.7745,0.04695,23.35
"ET6.1",17-07-12,"8:55:00",38.54833,-75.70306,1.399,0.08225,24.7
"ET6.1",17-08-07,"9:17:00",38.54833,-75.70306,1.8005,0.0947,30.7
"ET6.1",17-05-10,"8:50:00",38.54833,-75.70306,3.1585,0.06075,32.3
"ET6.1",17-12-13,"9:50:00",38.54833,-75.70306,4.9265,0.0656,42.35
"ET6.1",17-11-15,"8:09:00",38.54833,-75.70306,3.533,0.06095,15.65
"ET6.1",17-10-18,"8:02:00",38.54833,-75.70306,2.409,0.0707,40
"ET6.1",17-06-14,"9:10:00",38.54833,-75.70306,2.4505,0.0612,17
"ET6.1",17-09-18,"16:10:00",38.54833,-75.70306,2.4765,0.06,20
"ET6.1",18-01-18,"8:25:00",38.54833,-75.70306,6.091,0.04145,15
"ET6.1",18-02-13,"9:15:00",38.54833,-75.70306,4.567,0.0576,22.7
"ET6.1",18-03-13,"9:42:00",38.54833,-75.70306,5.136,0.0329,9.2
"ET6.1",18-04-17,"9:39:00",38.54833,-75.70306,4.356,0.04585,17
"ET6.1",18-05-21,"9:30:00",38.54833,-75.70306,2.731,0.28,14.5
"ET6.1",18-06-13,"9:23:00",38.54833,-75.70306,3.598,0.1786,54.5
"ET6.1",18-07-18,"8:44:00",38.54833,-75.70306,2.3,0.08205,26
"ET6.1",18-08-08,"8:50:00",38.54833,-75.70306,2.3005,0.08465,29.5
"ET6.1",18-09-19,"9:28:00",38.54833,-75.70306,2.166,0.06885,25
"ET6.1",18-10-17,"9:14:00",38.54833,-75.70306,2.685,0.0725,22
"ET6.1",18-11-15,"9:23:00",38.54833,-75.70306,3.576,0.0725,15.85
"ET6.1",19-02-04,"9:20:00",38.54833,-75.70306,5.7445,0.0563,30.65
"ET6.1",19-01-09,"9:15:00",38.54833,-75.70306,4.8605,0.0451,12
"ET6.1",18-12-06,"9:00:00",38.54833,-75.70306,4.9785,0.05825,28.25
"ET6.1",19-03-13,"8:50:00",38.54833,-75.70306,5.0475,0.04615,16
"ET6.1",19-05-15,"8:51:00",38.54833,-75.70306,3.7565,0.0822,38.5
"ET6.1",19-07-18,"8:58:00",38.54833,-75.70306,1.443,0.07805,25.65
"ET6.1",19-06-11,"9:45:00",38.54833,-75.70306,2.6775,0.06015,17.4
"ET6.1",19-09-18,"8:55:00",38.54833,-75.70306,1.079,0.0715,27
"ET6.1",19-10-17,"9:20:00",38.54833,-75.70306,1.032,0.04185,22
"ET6.1",19-11-12,"9:10:00",38.54833,-75.70306,1.736,0.08795,56
"ET6.1",19-12-09,"9:00:00",38.54833,-75.70306,3.3435,0.0614,26.65
